slide_id,process,status,seg_level,sthresh,mthresh,close,use_otsu,a_t,a_h,max_n_holes,vis_level,line_thickness,use_padding,contour_fn
TCGA-A8-A08A-01A-01-BS1.db510b27-0937-42da-b559-6d65271401f1.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-A8-A096-01A-01-BS1.fee8e940-d009-4580-b5dd-148a0218e31e.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-A8-A09D-01A-01-TS1.b95dc7b7-f0f3-4eea-be5c-2323c57e8a61.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-A8-A09G-01A-02-BS2.e110bb6c-7c19-4ace-9507-14ef5714a74d.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-A8-A09Q-01A-01-TS1.d65e2efa-2d03-4fc4-924c-a87a612ec8d1.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AN-A0FV-01A-01-TSA.7c295633-8765-4219-907e-17b329046d86.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AN-A0FZ-01A-01-BS1.be535fd3-262b-4b53-9411-c4021e2e0419.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AN-A0G0-01A-01-TS1.35437324-f765-4522-aea3-c564491b948f.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-AN-A0XU-01A-01-BSA.bb46ef9a-df7e-4b76-9094-953e3769c40f.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AO-A03L-01A-04-TS4.d45ba175-ccc7-471a-a4ca-d50404e133f4.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AO-A03U-01B-02-TSB.b659ef3d-7667-4200-8c60-03108efa8c97.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AO-A0J9-01A-01-BSA.a5487965-8c66-4e0d-9dfe-53bb39d7f9fa.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AO-A12A-01A-02-TSB.b5bd72c7-f3a2-4b0f-abe7-0aac51898dca.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AR-A0TR-01A-01-TSA.c7ef8351-ef5c-44a3-bf32-d06dde6ca154.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AR-A0U4-01A-01-BSA.abebefec-9cf4-47c8-8c70-a7b17dc97171.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AR-A1AV-01A-02-TSB.8aac8e77-5af5-4958-86e8-5883c88630fb.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-AR-A5QP-01Z-00-DX1.256FDB13-1F81-42DA-AF6E-8A94835550C1.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-B6-A0I6-01Z-00-DX1.D597D207-BEB2-4CE5-B315-FE7AD6E9C30B.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-B6-A0RG-01A-01-TS1.3eca348e-8c63-46ba-bcb6-e9ba1a07c6c6.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-B6-A0RL-01A-01-BSA.448744f8-8c40-4d41-ad86-e59e8fd63b47.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-B6-A0X1-01A-01-BSA.36508b6e-a0fc-4492-a094-eb2b438156a8.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-B6-A0X7-01A-01-TS1.9446fbf5-34ff-4d5d-b292-ed8b129d0281.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-BH-A0C7-01Z-00-DX1.C70D358E-C48F-4F69-86CE-3218E9C95837.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-BH-A0DD-01A-03-BSC.c1eded57-13d8-48ff-9389-5467a8455fe6.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-BH-A0DH-01Z-00-DX1.968AA1FD-068C-4B90-8C95-85BF2EFC3E3F.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-BH-A0DL-01A-01-BSA.7328c7b0-af70-4309-8908-9684d53b8b3d.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-BH-A0DV-01A-02-BSB.391712b1-566f-432f-88d8-44067bfcfc6d.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-BH-A0H6-01A-02-TSB.c3d00ef3-faa9-416f-b8dd-85e30227482d.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-BH-A0HY-01A-01-TSA.6e6e9bc1-754e-496f-90ef-461287eb7fbf.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-BH-A18N-01Z-00-DX1.FE0E24A1-8AE9-4021-B9C7-B408EE0DE329.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-BH-A1ET-01Z-00-DX1.05C126CD-CC10-44BF-9A68-6CDDE97272B2.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-BH-A42V-01A-01-TS1.34D6AC99-06D3-4A17-8519-2D71185DF7A4.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-C8-A12X-01A-01-BSA.9db0b173-c9c0-45c0-9a43-85296a3031f5.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-C8-A134-01A-01-TSA.76591f60-9e71-495f-beca-e4b91ef3dd68.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-C8-A27B-01Z-00-DX1.5A8A14E8-6430-4147-9C71-805024E098CB.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-D8-A13Z-01A-01-BS1.164d43d3-bb10-423b-8eca-99abc75e8397.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-D8-A1X5-01Z-00-DX2.E4D28EE2-9C87-4613-BD2E-89FBEF960DEE.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-D8-A1X8-01Z-00-DX1.DDA3866E-C7CC-4650-BE2B-5C9A98A2D531.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-D8-A27E-01Z-00-DX1.7950998F-7E23-4C70-A926-1ADAA5A20BED.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-D8-A3Z5-01Z-00-DX1.4DBF937F-623C-4212-8493-ECE3C8F555E3.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E2-A15D-01A-01-TS1.3079ed1e-0fe7-45b1-9ec1-c19c5d0b4df8.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E2-A15J-01A-01-TS1.31bb6cae-5ebb-4a35-b6e8-9467f34bc4a8.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E2-A15T-01A-01-TS1.8fb07554-d184-4354-bfb5-c08ad658aac1.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E2-A1L6-01A-01-TSA.6ca116b8-0363-4196-bbc8-232608f87384.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E2-A1LS-01A-01-TSA.ab745fbc-dd5a-47f7-b60e-9533e52465e6.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E9-A1N8-01A-01-TSA.a3dc37f0-bcf7-447f-913d-616939f35f80.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E9-A1R5-01Z-00-DX1.b870d5eb-6259-4b49-86e4-569a9e32ecd5.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E9-A1RH-01A-02-TSB.03b969da-c200-48e2-bed2-ec2830daf487.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-E9-A3QA-01Z-00-DX1.9D664AF3-9ABD-4EED-B826-4C4FBFC33F3E.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-EW-A1IY-01A-01-TSA.2f6f198d-844c-442d-9569-ddf88cd38642.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-EW-A1OZ-01A-01-TSA.5b179149-f5d2-4b79-8988-5c2fc2268cdc.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-GM-A2DO-01Z-00-DX1.60817A51-93B7-483D-ABC9-8ED6341C6660.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-LL-A9Q3-01Z-00-DX1.94FA76F5-008A-401B-BFDC-817804BAE5F6.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-W8-A86G-01A-02-TS2.9B16125F-3F55-4059-98AB-AC9F91DD1FC7.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-A8-A07E-01Z-00-DX1.AC684481-979A-46F9-91D7-C56CE85992F2.svs,0,processed,3,8,7,4,False,16,4,8,3,100,True,four_pt
TCGA-A8-A07S-01Z-00-DX1.34AFF327-E7FD-49E1-B918-0C09129581FB.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-A8-A08F-01Z-00-DX1.9D2222F6-1425-46FD-BC94-728EF835FAC2.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
TCGA-OL-A5RW-01Z-00-DX1.E16DE8EE-31AF-4EAF-A85F-DB3E3E2C3BFF.svs,0,processed,2,8,7,4,False,16,4,8,2,100,True,four_pt
